ZCTA,RPL_THEMES,vintage,method,source
00741,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00745,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00751,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00754,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00757,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00765,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00766,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00767,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00769,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00771,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00772,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00773,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00775,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00777,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00778,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00780,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00782,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00783,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00784,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00786,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00791,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00794,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00795,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00901,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00906,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00907,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
00909,NA,2020,"findSVI CRAN package v0.2.0, geography=zcta, year=2020; percentile-ranked against ZCTAs (national ZCTA universe), NOT comparable to CDC published 2020 SVI which is ranked against census tracts. Same ACS variables and CDC methodology, different reference population.","ACS 2020 5-year estimates retrieved via Census API (api.census.gov); findSVI CRAN package (https://CRAN.R-project.org/package=findSVI). Original CDC SVI methodology: CDC/ATSDR GRASP, svi.cdc.gov."
